epoch	left_pid	left_rxq	left_drops	right_pid	right_rxq	right_drops
1786948899.301072779	33	0	258	41	0	20
1786948899.423634294	33	0	258	41	0	20
1786948899.546878006	33	0	258	41	0	20
1786948899.670088235	33	0	258	41	0	20
1786948899.792758709	33	0	258	41	0	20
1786948899.920607881	33	0	258	41	0	20
1786948900.043657195	33	0	258	41	0	20
1786948900.170759050	33	0	258	41	0	20
1786948900.293606916	33	0	258	41	0	20
1786948900.416326599	33	0	258	41	0	20
1786948900.538769019	33	0	258	41	0	20
1786948900.670007552	33	0	258	41	0	20
1786948900.793048447	33	0	258	41	0	20
1786948900.923241092	33	0	258	41	0	20
1786948901.052292684	33	0	258	41	0	20
1786948901.174694177	33	0	258	41	0	20
1786948901.297332894	33	0	258	41	0	20
1786948901.428876386	33	0	258	41	0	20
1786948901.551184773	33	0	258	41	0	20
1786948901.674498202	33	0	258	41	0	20
1786948901.796376067	33	0	258	41	0	20
1786948901.923552607	33	0	258	41	0	20
1786948902.046083846	33	0	258	41	0	20
1786948902.169018711	33	0	258	41	0	20
1786948902.294844694	33	0	258	41	0	20
1786948902.420925067	33	0	258	41	0	20
1786948902.543630561	33	0	258	41	0	20
1786948902.669884123	33	0	258	41	0	20
1786948902.796678983	33	0	258	41	0	20
1786948902.921913053	33	0	258	41	0	20
1786948903.047987936	33	0	258	41	0	20
1786948903.170533273	33	0	258	41	0	20
1786948903.296743759	33	0	258	41	0	20
1786948903.419485723	33	0	258	41	0	20
1786948903.542003892	33	0	258	41	0	20
1786948903.671924027	33	0	258	41	0	20
1786948903.797508409	33	0	258	41	0	20
1786948903.923882193	33	0	258	41	0	20
1786948904.053997831	33	0	258	41	2304	20
1786948904.179814112	33	0	258	41	0	20
1786948904.302447202	33	0	258	41	0	20
1786948904.425122262	33	0	258	41	2304	20
1786948904.547669924	33	0	258	41	0	20
1786948904.674167052	33	0	258	41	0	20
1786948904.797372271	33	0	258	41	0	20
1786948904.919173789	33	0	258	41	0	20
1786948905.042054349	33	0	258	41	0	20
1786948905.164024027	33	0	258	41	0	20
1786948905.287077730	33	0	258	41	0	20
1786948905.409315734	33	0	258	41	0	20
1786948905.532370041	33	0	258	41	0	20
1786948905.664956672	33	0	258	41	0	20
1786948905.791622568	33	0	258	41	0	20
1786948905.913491616	33	0	258	41	0	20
1786948906.039876876	33	0	258	41	0	20
1786948906.162463280	33	0	258	41	0	20
